"Please be noted that the data below is part of the used large-scale projected transportation emissions data from 3,144 counties generated by the United States Environmental Protection Agency. The original data is too large to put in GitHub. Therefore, we put it at Cornell Box, which is accessible at [https://cornell.box.com/s/h8tcryjzb73v34ddqsoletd5jse153in]",,,,,,,,,,,,,,,,,,
geoid,year,sourcetype,fueltype,regclass,roadtype,emissions_98,emissions_2,emissions_3,emissions_31,emissions_33,emissions_100,emissions_106,emissions_107,emissions_110,emissions_116,emissions_117,vehicles,vmt
31033,2051,53,9,47,3,0,0,0,0,0,0,0,0,0,0,0,1.8,9670.3
31011,2028,52,9,41,4,0,0,0,0,0,0,0,0,0,0,0,2.1,2335.6
31049,2029,42,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,3.3
31033,2060,41,1,42,2,2.5,0.1,0,0,0,0,0,0,0,0,0,1,1652.4
30035,2009,43,2,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31049,2019,42,3,48,3,2.2,0,0,0,0,0,0,0,0,0,0,0.2,1267.9
29211,2016,31,1,30,2,1618,20.9,2.4,0,0.3,0,0,0,0,0,0,4012.5,3388370
30025,2013,61,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,4.4
29209,2016,32,5,30,3,2.3,0,0,0,0,0,0,0,0,0,0,2.3,5671.5
31035,2013,43,2,46,5,60.8,0.1,0.4,0,0,0,0,0,0,0,0,8,38563.5
29186,2012,52,1,46,2,20.7,0.7,0.1,0,0,0,0,0,0,0,0,31,20540.2
30087,2039,54,2,47,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
29121,2018,31,2,30,4,67.8,1.4,0.2,0,0,0,0,0,0,0,0,48.3,149738
31035,2018,61,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,3.9
29171,2017,53,1,41,5,33,0.3,0,0,0,0,0,0,0,0,0,5.1,32304.9
31037,2016,53,1,46,3,5.5,0.2,0,0,0,0,0,0,0,0,0,2.9,4781.2
30053,2017,53,2,41,2,30.5,0,0.1,0,0,0,0,0,0,0,0,15.1,33750.5
30105,2048,31,2,30,3,31.8,0.1,0,0,0,0,0,0,0,0,0,68.8,122500
31039,2026,54,2,47,3,1.3,0,0,0,0,0,0,0,0,0,0,4,853.1
29123,2016,31,2,41,5,727,2.5,3.2,0,0.2,0.2,0,0,0.2,0,0,198.1,840720
29189,2019,42,9,48,5,0,0,0,0,0,0,0,0,0,0,0,3.5,34262
30087,2017,42,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3
30087,2050,41,2,46,4,4.1,0,0,0,0,0,0,0,0,0,0,0.4,2890.5
30027,2040,53,2,42,1,4.1,0,0,0,0,0,0,0,0,0,0,0,0
31043,2045,42,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30093,2001,32,2,41,3,239.5,1.1,2.4,0,0.1,0.2,0,0,0.2,0,0,74.2,374266
30005,2028,42,2,46,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
30035,2009,52,1,47,3,0.4,0,0,0,0,0,0,0,0,0,0,0.1,254.4
31001,2030,32,2,30,5,23.3,0.1,0,0,0,0,0,0,0,0,0,20.9,58675.6
31049,2042,52,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2
29127,2016,54,1,46,3,12.5,0.2,0,0,0,0,0,0,0,0,0,12.1,9909.7
29211,2016,53,1,42,4,11.4,0.1,0,0,0,0,0,0,0,0,0,2.4,11997
30105,2057,53,2,47,2,3.1,0,0,0,0,0,0,0,0,0,0,3.2,3009.6
30007,2037,42,1,42,4,22.1,0.6,0,0,0,0,0,0,0,0,0,0.4,14015.1
29135,2014,42,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30073,2040,52,9,47,2,0,0,0,0,0,0,0,0,0,0,0,11.8,7141.6
30105,2035,52,1,42,2,19.1,0.2,0,0,0,0,0,0,0,0,0,96.6,21235.8
31049,2038,62,2,46,1,9.7,0,0,0,0,0,0,0,0,0,0,0,0
30081,2035,53,2,46,5,85.8,0.1,0.1,0,0,0,0,0,0,0,0,27.9,73736.6
29209,2011,42,1,42,4,17.5,0.2,0,0,0,0,0,0,0,0,0,3,12797.4
30081,2013,52,1,46,2,17.5,0.5,0.1,0,0,0,0,0,0,0,0,94.3,17118
31029,2051,62,2,49,2,0.1,0,0,0,0,0,0,0,0,0,0,0.8,52.7
30075,2014,54,2,42,5,0.1,0,0,0,0,0,0,0,0,0,0,0.1,115.5
30025,2018,61,1,47,4,0,0,0,0,0,0,0,0,0,0,0,0,1.6
31049,2060,52,2,42,2,22.7,0,0,0,0,0,0,0,0,0,0,34.5,33738.3
31007,2060,54,2,47,2,0.1,0,0,0,0,0,0,0,0,0,0,0.2,44
31019,2023,41,2,47,3,118.7,0.2,0.6,0,0,0,0,0,0,0,0,42.7,69120.6
30097,2018,51,3,47,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0
31043,2037,61,2,46,4,173,0.1,0.1,0,0,0,0,0,0,0,0,144,114407
31049,2000,41,1,42,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
30017,2030,61,2,46,1,46.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0
31029,2023,21,5,20,3,0.6,0,0,0,0,0,0,0,0,0,0,0.9,1828.5
31043,2046,41,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,2011,53,2,47,3,14.2,0,0.1,0,0,0,0,0,0,0,0,0.6,10469.8
31029,2033,43,2,47,5,2.3,0,0,0,0,0,0,0,0,0,0,0.6,1444.5
29199,2016,43,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0.9
31023,2039,52,1,42,3,30.2,0.2,0,0,0,0,0,0,0,0,0,62.3,33260.6
31051,2010,52,2,47,1,45.1,0.5,0.5,0,0,0,0,0,0,0,0,0,0
30077,2051,42,2,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0
29121,2017,52,1,41,1,107.5,2.5,0.2,0,0,0,0,0,0,0,0,0,0
31001,2019,41,2,46,2,1.5,0,0,0,0,0,0,0,0,0,0,0.3,833.4
30111,2045,32,9,41,2,0,0,0,0,0,0,0,0,0,0,0,1723.1,1030140
29185,2014,31,1,41,2,168.7,3.8,0.7,0,0.1,0,0,0,0,0,0,209.8,300411
30069,2059,62,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0,493.9
30057,2014,51,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,1.1
30085,2018,42,9,48,2,0,0,0,0,0,0,0,0,0,0,0,0,140.1
30007,2043,61,2,47,5,2012.8,3.1,2.2,0,0.4,0,0.4,0,0,0.1,0,102.4,1285320
30031,2047,43,9,47,5,0,0,0,0,0,0,0,0,0,0,0,3.6,30703.7
30035,2036,43,2,47,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0
30035,2016,51,3,47,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
31033,2040,43,9,46,5,0,0,0,0,0,0,0,0,0,0,0,5.5,27698.7
30111,2018,43,2,41,5,3,0,0,0,0,0,0,0,0,0,0,0.9,2661.8
31033,2041,53,1,46,4,4.3,0,0,0,0,0,0,0,0,0,0,1.5,4069.5
31005,2039,61,2,47,1,16.2,0,0.1,0,0,0,0,0,0,0,0,0,0
31029,2040,42,2,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0
30027,2020,32,5,30,4,2.3,0,0,0,0,0,0,0,0,0,0,2.7,6114.9
30021,2022,53,2,41,5,99.2,0.1,0.1,0,0,0,0,0,0,0,0,18.4,127577
31037,2046,32,9,30,2,0,0,0,0,0,0,0,0,0,0,0,344,225623
31043,2046,51,9,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,2004,51,2,47,2,4.2,0,0.1,0,0,0,0,0,0,0,0,0.9,2376.1
30053,2024,52,2,46,3,282,0.2,0.4,0,0.1,0,0,0,0,0,0,322.8,243561
29186,2014,43,2,47,3,26.7,0.1,0.2,0,0,0,0,0,0,0,0,1.8,19831.8
29209,2017,53,9,42,4,0,0,0,0,0,0,0,0,0,0,0,0,14.5
29510,2016,52,1,42,4,1168.8,13.4,1.3,0,0.1,0,0,0,0,0,0,370.9,1200010
31009,2033,54,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31027,2054,42,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,131.4
31051,2014,42,2,46,4,1.1,0,0,0,0,0,0,0,0,0,0,0.1,688.9
31041,2051,52,2,46,4,70.3,0,0,0,0,0,0,0,0,0,0,160.8,73818.7
30101,2015,21,9,20,4,0,0,0,0,0,0,0,0,0,0,0,2.5,11536.1
30077,2040,42,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29139,2011,52,2,46,3,663.7,1.5,4,0,0.3,0.2,0.1,0,0.2,0,0,25.8,583829
31007,2007,54,1,41,2,0.6,0,0,0,0,0,0,0,0,0,0,1.4,590.3
30093,2015,62,3,47,2,24.6,0.2,0,0,0,0,0,0,0,0,0,0.3,14263.7
29125,2019,41,2,42,2,0.8,0,0,0,0,0,0,0,0,0,0,0.1,575.1
30089,2012,31,9,30,2,0,0,0,0,0,0,0,0,0,0,0,0.1,65
31001,2040,31,5,30,5,27,0.2,0,0,0,0,0,0,0,0,0,36,75058.2
29197,2011,52,2,41,2,74.9,0.1,0.3,0,0,0,0,0,0,0,0,74.6,68821.3
30019,2014,61,2,46,2,53.6,0.1,0.2,0,0,0,0,0,0,0,0,2.7,28477.4
31041,2003,31,9,30,4,0,0,0,0,0,0,0,0,0,0,0,0,118.9
30089,2018,42,9,48,3,0,0,0,0,0,0,0,0,0,0,0,0,156.6
31011,2054,21,1,20,2,85.1,0.7,0,0,0,0,0,0,0,0,0,442,650370
30087,2058,32,2,30,5,9.4,0,0,0,0,0,0,0,0,0,0,8.9,31822.9
29195,2013,21,5,20,4,8.6,0.1,0,0,0,0,0,0,0,0,0,3,25186.6
30101,2013,42,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,6.3
31025,2013,51,1,46,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
30039,2035,43,2,47,5,5.9,0,0,0,0,0,0,0,0,0,0,0.4,3828.5
31005,2019,42,2,46,5,0.3,0,0,0,0,0,0,0,0,0,0,0.1,154.5
31009,2058,31,2,41,3,2.4,0,0,0,0,0,0,0,0,0,0,2.7,10782.5
31033,2046,54,9,41,2,0,0,0,0,0,0,0,0,0,0,0,4.8,596.7
31029,2050,53,1,42,4,3.5,0,0,0,0,0,0,0,0,0,0,4.1,4240
30101,2013,41,2,46,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0
31015,2041,42,3,48,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
31035,2043,52,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2
29129,2019,53,1,42,1,5.3,0.1,0,0,0,0,0,0,0,0,0,0,0
29151,2014,62,2,47,5,2596.7,4.4,14.3,0,1.3,0.6,0.3,0,0.6,0.1,0,102.4,1151630
31049,2036,54,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30095,2000,54,2,42,5,1.2,0,0,0,0,0,0,0,0,0,0,1,1072.9
31037,2005,51,2,47,4,46.9,0.1,0.7,0,0,0,0,0,0,0,0,6,27043.1
30103,2017,52,2,42,3,59.5,0.1,0.2,0,0,0,0,0,0,0,0,12.5,60226.3
30007,2013,43,2,46,5,76.6,0.2,0.5,0,0,0,0,0,0,0,0,8.2,48596.8
30013,2019,61,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0.1,1647.7
29139,2011,31,2,30,1,8.7,2.6,0.1,0,0,0,0,0,0,0,0,0,0
31049,2028,43,3,47,2,0.1,0,0,0,0,0,0,0,0,0,0,0.1,79.7
30071,2023,32,2,30,1,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0
30061,2020,43,1,46,4,13,0.3,0,0,0,0,0,0,0,0,0,1.8,10152.4
29197,2016,52,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,31.5
30049,2019,31,2,30,4,129.1,2.5,0.4,0,0,0,0,0,0,0,0,215,290194
29221,2012,43,2,47,3,13.5,0,0.1,0,0,0,0,0,0,0,0,4.8,10169.8
31021,2041,31,9,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30109,2003,31,1,30,5,2609.4,61.1,10.6,0,0.7,0.1,0.2,0,0.1,0,0,500.9,4076360
31029,2044,54,2,46,3,0.2,0,0,0,0,0,0,0,0,0,0,1.8,152.5
29143,2012,41,9,47,2,0,0,0,0,0,0,0,0,0,0,0,0,20.2
29229,2017,51,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,3.4
31009,2025,52,2,41,5,34.2,0,0,0,0,0,0,0,0,0,0,42.5,46237.3
31031,2028,52,3,47,4,2.9,0.1,0,0,0,0,0,0,0,0,0,3.2,2017
30049,2017,61,2,47,4,7038.3,8.5,21.5,0,2.3,0.6,0.3,0.1,0.5,0.1,0,383.7,3710810
31049,2052,62,2,49,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
30027,2018,53,1,42,5,20.7,0.2,0,0,0,0,0,0,0,0,0,6,18336.4
30045,2018,43,1,41,4,0,0,0,0,0,0,0,0,0,0,0,0,7.7
31053,2039,54,9,41,5,0,0,0,0,0,0,0,0,0,0,0,6.8,2872.6
31007,2027,52,3,47,4,1,0,0,0,0,0,0,0,0,0,0,0.4,692
29109,2055,32,2,30,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
30057,2013,41,2,47,5,191.4,0.5,2,0,0.1,0.1,0,0,0.1,0,0,4.5,94652
30023,2056,32,2,41,4,19.5,0,0,0,0,0,0,0,0,0,0,56.5,87060.3
30101,2015,41,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0,31.7
31023,2009,61,1,46,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
29117,2018,43,2,47,3,22.9,0,0.1,0,0,0,0,0,0,0,0,3.8,16905.2
30067,2002,41,9,47,4,0,0,0,0,0,0,0,0,0,0,0,0,4.2
29175,2014,52,3,47,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0
30107,2011,61,2,49,5,6.6,0,0.1,0,0,0,0,0,0,0,0,0.1,3067.2
31039,2043,41,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30019,2010,42,2,46,3,0.7,0,0,0,0,0,0,0,0,0,0,0,428.2
31007,2011,42,2,46,5,0.9,0,0,0,0,0,0,0,0,0,0,0,461.3
30061,2016,31,1,41,3,458.8,10.4,1.6,0,0.2,0,0,0,0,0,0,109,749930
29125,2011,61,2,49,5,17.1,0,0.2,0,0,0,0,0,0,0,0,0.2,7907.2
30077,2053,41,9,42,4,0,0,0,0,0,0,0,0,0,0,0,2,22598.3
31025,2022,41,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,5.3
31049,2039,51,3,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0
29133,2013,51,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,21.7
30063,2019,43,1,41,3,0,0,0,0,0,0,0,0,0,0,0,0.1,33.9
31031,2028,61,2,49,3,25.8,0.1,0.3,0,0.1,0,0,0,0,0,0,1.9,14197.6
31019,2016,32,2,30,5,83.9,3.3,0.4,0,0,0,0,0,0,0,0,40.2,140614
31035,2058,42,2,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2
29229,2017,53,3,47,2,3.2,0,0,0,0,0,0,0,0,0,0,0.9,2489.8
31023,2038,51,3,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30109,2011,31,5,30,4,1.8,0,0,0,0,0,0,0,0,0,0,0.8,3662.4
31009,2012,53,2,46,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
30039,2031,61,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0.9
30105,2035,52,1,46,4,12.4,0.2,0,0,0,0,0,0,0,0,0,22.9,11087.2
31001,2050,41,2,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
31043,2049,32,2,41,2,5.4,0,0,0,0,0,0,0,0,0,0,39.5,20914.4
31039,2057,31,2,41,1,4.1,0,0.1,0,0,0,0,0,0,0,0,0,0
30089,2017,61,2,49,5,129,0.3,1.4,0,0.3,0.1,0,0,0,0,0,3.7,61366.9
31013,2034,42,9,48,2,0,0,0,0,0,0,0,0,0,0,0,0.2,960.8
30079,2015,53,2,47,4,22.4,0,0.1,0,0,0,0,0,0,0,0,5.2,16934.1
31039,2016,52,9,41,5,0,0,0,0,0,0,0,0,0,0,0,0,13.6
30059,2059,53,3,47,2,0.1,0,0,0,0,0,0,0,0,0,0,0.1,95.6
31037,2026,43,1,41,4,0,0,0,0,0,0,0,0,0,0,0,0,1.1
30021,2007,42,9,48,2,0,0,0,0,0,0,0,0,0,0,0,0,6.6
30085,2004,53,2,41,3,15.8,0,0.1,0,0,0,0,0,0,0,0,1.5,16852.9
30007,2044,32,9,41,2,0,0,0,0,0,0,0,0,0,0,0,40.6,51670.8
31001,2025,32,9,41,5,0,0,0,0,0,0,0,0,0,0,0,2.3,8279
30013,2048,51,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3
31053,2033,53,2,42,4,55,0.1,0,0,0,0,0,0,0,0,0,18.9,81568.8
30039,2022,43,1,42,5,4.5,0,0,0,0,0,0,0,0,0,0,0.2,2942.4
31049,2005,43,2,42,3,0.7,0,0,0,0,0,0,0,0,0,0,0.1,585.7
31025,2005,43,2,46,1,27,0.2,0.4,0,0,0,0,0,0,0,0,0,0
31001,2019,52,2,46,4,189.7,0.2,0.4,0,0,0,0,0,0,0,0,128.2,166818
29137,2017,52,1,42,5,109.6,1.2,0.1,0,0,0,0,0,0,0,0,21,92705.6
29169,2017,53,9,41,5,0,0,0,0,0,0,0,0,0,0,0,0,60.4
30077,2027,43,9,47,4,0,0,0,0,0,0,0,0,0,0,0,0,311.7
30083,2048,61,2,49,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
30035,2019,61,2,46,2,226.9,0.1,0.5,0,0.1,0,0,0,0,0,0,26.6,120410
30007,2043,42,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,2.1
30021,2002,41,3,47,4,0.9,0,0,0,0,0,0,0,0,0,0,0.1,455.3
31033,2042,31,2,41,5,110.4,0.2,0.2,0,0,0,0,0,0,0,0,62.9,237270
31031,2035,21,5,20,4,0.5,0,0,0,0,0,0,0,0,0,0,0.4,2120.4
30043,2006,51,2,46,3,31.3,0.1,0.3,0,0,0,0,0,0,0,0,2.5,19184.7
31051,2011,32,5,30,3,1.8,0,0,0,0,0,0,0,0,0,0,1.2,3895.5
31005,2049,52,2,42,5,3,0,0,0,0,0,0,0,0,0,0,10.6,4307.9
30023,2015,43,1,42,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
30081,2020,53,2,42,4,48.8,0,0.1,0,0,0,0,0,0,0,0,50.9,57246
31025,2018,41,2,42,2,0.5,0,0,0,0,0,0,0,0,0,0,0.1,368.7
31017,2003,51,1,46,2,0.3,0,0,0,0,0,0,0,0,0,0,0.1,172.7
31003,2013,31,5,30,1,3.5,0.1,0,0,0,0,0,0,0,0,0,0,0
31021,2044,42,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30067,2011,61,1,46,5,2.1,0.2,0,0,0,0,0,0,0,0,0,1.4,1193.9
29229,2012,62,2,49,3,51.8,0.1,0.6,0,0.1,0,0,0,0,0,0,0.5,26255.7
30105,2026,53,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31029,2010,32,2,30,2,4.9,0.2,0,0,0,0,0,0,0,0,0,4.7,8892.6
31021,2046,43,3,47,5,0.2,0,0,0,0,0,0,0,0,0,0,0.1,89.3
31015,2032,31,1,30,4,979.9,6.6,0.3,0,0,0,0,0,0,0,0,1823.9,2822240
31007,2036,21,5,20,3,0.1,0,0,0,0,0,0,0,0,0,0,0.1,479.9
31003,2001,43,1,41,3,0.2,0,0,0,0,0,0,0,0,0,0,0,148.2
31043,2011,43,1,47,3,0.2,0,0,0,0,0,0,0,0,0,0,0.1,187.3
30073,2016,53,1,41,1,5.6,0,0,0,0,0,0,0,0,0,0,0,0
30077,2011,54,2,42,2,0.2,0,0,0,0,0,0,0,0,0,0,0.7,213.9
29157,2013,43,1,42,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
30111,2013,42,2,42,3,12.8,0,0,0,0,0,0,0,0,0,0,1.1,8384.7
30081,2015,62,3,47,5,5.4,0.1,0,0,0,0,0,0,0,0,0,0.1,2421.5
29227,2016,31,2,41,1,13,0.1,0.1,0,0,0,0,0,0,0,0,0,0
30023,2047,62,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0.1,4945.1
30031,2013,52,2,42,5,1051.3,2.5,4.7,0,0.4,0.3,0.1,0,0.3,0,0,211.2,854808
31021,2044,43,1,42,4,0.8,0,0,0,0,0,0,0,0,0,0,0.8,757.2
30001,2017,21,1,20,4,3349.1,38.3,3.5,0,0.4,0,0.1,0.1,0,0,0,2610.2,9914330
30105,2017,41,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,1.5
30099,2010,31,2,41,3,229,0.8,1.3,0,0.1,0.1,0,0,0.1,0,0,96.5,309348
30069,2059,54,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0
31051,2038,61,3,47,5,7.6,0.1,0,0,0,0,0,0,0,0,0,0.9,3564
30031,2048,43,1,42,1,6.6,0.1,0,0,0,0,0,0,0,0,0,0,0
31019,2047,31,1,41,1,65.4,3.7,0.2,0,0,0,0,0,0,0,0,0,0
29145,2012,53,2,42,1,107.9,0.7,0.6,0,0.1,0.1,0,0,0.1,0,0,0,0
30007,2055,32,1,30,5,413.6,1.6,0,0,0,0,0,0,0,0,0,243.8,1367680
31005,2052,62,2,49,4,0,0,0,0,0,0,0,0,0,0,0,0,4.9
29175,2018,54,2,46,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
29167,2016,43,2,47,2,17.8,0,0.1,0,0,0,0,0,0,0,0,7.5,14002.9
30035,2028,21,9,20,4,0,0,0,0,0,0,0,0,0,0,0,462.6,1913110
30037,2019,62,3,47,5,2,0,0,0,0,0,0,0,0,0,0,0.1,928.4
31029,2012,61,1,47,4,0,0,0,0,0,0,0,0,0,0,0,0,8.3
30045,2042,32,2,41,4,14.1,0,0,0,0,0,0,0,0,0,0,12.6,43608.8
31053,2045,41,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0
30031,2016,53,2,46,4,185.2,0.3,0.7,0,0.1,0,0,0,0,0,0,46.5,170886
30033,2011,61,2,46,3,149.6,0.2,1,0,0.1,0,0,0,0,0,0,2.6,83359.5
30071,2040,62,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0.2,1031.8
30035,2036,54,9,41,3,0,0,0,0,0,0,0,0,0,0,0,3,910.4
31005,2025,31,1,41,4,10.7,0.1,0,0,0,0,0,0,0,0,0,7.4,16982.9
29219,2016,43,1,42,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0
29189,2016,41,3,47,5,361,3.1,1.2,0,0.2,0,0,0,0,0,0,11.2,151950
31051,2021,43,1,46,3,1.5,0,0,0,0,0,0,0,0,0,0,0.5,1129.3
30063,2023,53,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,17.1
31043,2051,52,9,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30025,2012,41,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5
29207,2016,31,9,30,2,0,0,0,0,0,0,0,0,0,0,0,2.6,4052.2
30081,2037,41,1,42,2,30.4,1.1,0,0,0,0,0,0,0,0,0,10.7,18250.5
31027,2030,32,1,30,5,1023.4,5.5,0.2,0,0,0,0,0,0,0,0,571.8,2535880
31009,2011,61,1,46,3,0.2,0,0,0,0,0,0,0,0,0,0,0.1,136.9
31025,2044,42,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,2028,52,9,41,5,0,0,0,0,0,0,0,0,0,0,0,6,13194.9
31017,2013,42,2,48,3,3.9,0,0,0,0,0,0,0,0,0,0,0.1,2247.4
31029,2057,52,1,42,3,9.3,0,0,0,0,0,0,0,0,0,0,34.7,10909.1
31033,2054,62,3,47,1,214,1.1,0.3,0,0,0,0,0,0,0,0,0,0
30017,2016,21,5,20,3,1.7,0,0,0,0,0,0,0,0,0,0,1.9,4983.5
30097,2013,51,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29121,2014,61,1,46,5,0.8,0.1,0,0,0,0,0,0,0,0,0,0.5,447.9
31051,2034,51,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30009,2047,52,9,42,5,0,0,0,0,0,0,0,0,0,0,0,281.9,338944
31051,2014,52,2,46,1,26.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0
30031,2043,43,9,47,2,0,0,0,0,0,0,0,0,0,0,0,2.9,9381.6
31007,2011,52,2,41,5,28,0.1,0.1,0,0,0,0,0,0,0,0,6.1,23870.8
29229,2018,43,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,15.3
31039,2003,53,1,42,1,2.9,0.1,0,0,0,0,0,0,0,0,0,0,0
29181,2017,51,2,46,4,8.6,0,0,0,0,0,0,0,0,0,0,0.8,4919.5
31025,2007,54,2,47,3,11.4,0,0.1,0,0,0,0,0,0,0,0,7.9,7464.3
29510,2019,52,2,47,4,2600.6,3.7,7.8,0,0.9,0.3,0.3,0.1,0.3,0.1,0,1012.8,1953730
29217,2017,52,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30009,2057,53,1,46,5,6.8,0,0,0,0,0,0,0,0,0,0,1.5,5047.9
29157,2019,53,1,41,1,51.7,0.3,0,0,0,0,0,0,0,0,0,0,0
29123,2018,54,2,47,2,1.5,0,0,0,0,0,0,0,0,0,0,5.3,1052.7
30099,2023,52,1,41,3,146.8,0.6,0,0,0,0,0,0,0,0,0,216.5,156019
31009,2042,43,2,47,5,0.3,0,0,0,0,0,0,0,0,0,0,0.1,194.9
31033,2051,54,2,41,2,2.5,0,0,0,0,0,0,0,0,0,0,23.7,2812.5
30069,2016,54,2,41,3,0.1,0,0,0,0,0,0,0,0,0,0,0.2,106.2
30029,2011,61,3,47,5,17.6,0.1,0,0,0,0,0,0,0,0,0,0.1,7985.9
30081,2004,53,1,46,3,18.2,1,0.1,0,0,0,0,0,0,0,0,7,17060.1
31051,2045,21,5,20,3,0.1,0,0,0,0,0,0,0,0,0,0,0.3,818
30007,2043,31,2,30,2,19.5,0.1,0,0,0,0,0,0,0,0,0,56.9,70744.9
29195,2019,43,2,41,5,1.1,0,0,0,0,0,0,0,0,0,0,0.3,1005.4
31019,2048,53,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,2034,61,2,47,4,440.7,0.4,0.4,0,0.1,0,0,0,0,0,0,24.8,298942
31001,2002,52,2,41,2,130.4,0.3,1.3,0,0,0.1,0,0,0.1,0,0,55.3,134305
30091,2039,42,9,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30035,2013,52,1,41,2,53.9,0.8,0.1,0,0,0,0,0,0,0,0,54.4,59447.4
30069,2015,43,1,41,3,0,0,0,0,0,0,0,0,0,0,0,0,6.4
30099,2014,52,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31027,2039,53,1,41,5,82.6,0.1,0,0,0,0,0,0,0,0,0,18,84905.6
30059,2030,53,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30049,2018,54,2,46,2,26.5,0.1,0.2,0,0,0,0,0,0,0,0,139.9,22642.8
31049,2054,42,9,42,3,0,0,0,0,0,0,0,0,0,0,0,0.4,3592.8
30039,2031,42,9,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
31025,2005,53,3,47,5,1.3,0,0,0,0,0,0,0,0,0,0,0,712.4
